time;direction;DLC;;id
61.638.132;Rx;8;B2 20 00 00 00 00 00 D2;260
61.638.380;Rx;8;10 27 00 00 00 00 00 37;261
61.638.668;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
61.638.954;Rx;8;03 20 00 01 01 00 50 01;417333504x
61.652.803;Rx;8;25 03 1C 00 00 00 00 44;258
61.653.042;Rx;8;FE FF 2C 04 5A 00 00 87;259
61.653.290;Rx;8;B2 20 00 00 00 00 00 D2;260
61.653.538;Rx;8;10 27 00 00 00 00 00 37;261
61.653.822;Rx;8;00 03 E7 03 28 00 C7 0F;417333248x
61.654.108;Rx;8;03 20 00 01 01 00 50 01;417333504x
61.669.880;Rx;8;02 02 00 00 51 00 CB 02;785
61.672.848;Rx;8;25 03 1C 00 00 00 00 44;258
61.673.086;Rx;8;FE FF 2C 04 5A 00 00 87;259
61.673.334;Rx;8;B2 20 00 00 00 00 00 D2;260
61.673.582;Rx;8;10 27 00 00 00 00 00 37;261
61.673.868;Rx;8;00 03 E7 03 28 00 C5 0F;417333248x
61.674.155;Rx;8;03 20 00 01 01 00 50 01;417333504x
61.679.889;Rx;8;00 00 3C 37 00 00 00 00;274
61.689.896;Rx;8;01 00 00 00 00 00 00 00;275
61.692.883;Rx;8;25 03 1C 00 00 00 00 44;258
61.693.121;Rx;8;FE FF 2C 04 5A 00 00 87;259
61.693.369;Rx;8;B2 20 00 00 00 00 00 D2;260
61.693.617;Rx;8;10 27 00 00 00 00 00 37;261
61.693.905;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
61.694.191;Rx;8;03 20 00 01 01 00 50 01;417333504x
61.700.539;Rx;8;00 5A 00 C5 03 00 00 54;545
61.712.940;Rx;8;25 03 1C 00 00 00 00 44;258
61.713.178;Rx;8;FE FF 2C 04 5A 00 00 87;259
61.713.426;Rx;8;B2 20 00 00 00 00 00 D2;260
61.713.674;Rx;8;10 27 00 00 00 00 00 37;261
61.713.963;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
61.714.249;Rx;8;03 20 00 01 01 00 50 01;417333504x
61.730.942;Rx;8;03 03 01 02 00 00 00 00;771
61.731.186;Rx;8;18 04 1C 00 00 17 03 00;770
61.731.422;Rx;8;03 44 35 4E 30 30 30 30;772
61.732.336;Rx;8;00 00 C8 00 00 00 07 CF;513
61.732.583;Rx;8;09 01 00 00 00 00 00 0A;514
61.732.817;Rx;8;83 B5 8F EC 43 FB 10 3F;515
61.735.401;Rx;8;25 03 1C 00 00 00 00 44;258
61.735.639;Rx;8;FE FF 2C 04 5A 00 00 87;259
61.735.887;Rx;8;B2 20 00 00 00 00 00 D2;260
61.736.135;Rx;8;10 27 00 00 00 00 00 37;261
61.736.424;Rx;8;00 03 E7 03 2A 00 C0 0F;417333248x
61.736.710;Rx;8;03 20 00 01 01 00 50 01;417333504x
61.753.043;Rx;8;25 03 1C 00 00 00 00 44;258
61.753.281;Rx;8;FE FF 2C 04 5A 00 00 87;259
61.753.529;Rx;8;B2 20 00 00 00 00 00 D2;260
61.753.777;Rx;8;10 27 00 00 00 00 00 37;261
61.754.065;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
61.754.352;Rx;8;03 20 00 01 01 00 50 01;417333504x
61.770.863;Rx;8;02 00 01 00 51 00 CB 02;785
61.773.081;Rx;8;25 03 1C 00 00 00 00 44;258
61.773.319;Rx;8;FE FF 2C 04 5A 00 00 87;259
61.773.568;Rx;8;B2 20 00 00 00 00 00 D2;260
61.773.816;Rx;8;10 27 00 00 00 00 00 37;261
61.774.104;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
61.774.390;Rx;8;03 20 00 01 01 00 50 01;417333504x
61.780.886;Rx;8;00 00 3C 37 00 00 00 00;274
61.790.894;Rx;8;01 00 00 00 00 00 00 00;275
61.793.128;Rx;8;25 03 1C 00 00 00 00 44;258
61.793.366;Rx;8;FE FF 2C 04 5A 00 00 87;259
61.793.614;Rx;8;B2 20 00 00 00 00 00 D2;260
61.793.862;Rx;8;10 27 00 00 00 00 00 37;261
61.794.150;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
61.794.437;Rx;8;03 20 00 01 01 00 50 01;417333504x
61.800.568;Rx;8;00 5A 00 C5 03 00 00 54;545
61.804.872;Rx;8;D7 2B 14 19 3F 86 7F B2;798
61.813.165;Rx;8;25 03 1C 00 00 00 00 44;258
61.813.403;Rx;8;FE FF 2C 04 5A 00 00 87;259
61.813.651;Rx;8;B2 20 00 00 00 00 00 D2;260
61.813.899;Rx;8;10 27 00 00 00 00 00 37;261
61.814.190;Rx;8;00 03 E7 03 28 00 C0 0F;417333248x
61.814.476;Rx;8;03 20 00 01 01 00 50 01;417333504x
61.830.169;Rx;8;00 33 01 22 08 02 02 00;773
61.830.407;Rx;8;00 33 01 22 08 03 01 01;774
61.830.697;Rx;8;00 00 00 00 00 00 01 00;417333259x
61.832.555;Rx;8;E1 FF 3A 38 3A 3B 40 FF;516
61.832.787;Rx;8;C5 0F 12 AF 0F 05 00 00;517
61.833.034;Rx;8;38 01 37 02 00 00 00 00;518
61.834.882;Rx;8;05 05 03 03 01 00 03 03;789
61.838.116;Rx;8;25 03 1C 00 00 00 00 44;258
61.838.354;Rx;8;FE FF 2C 04 5A 00 00 87;259
61.838.602;Rx;8;B2 20 00 00 00 00 00 D2;260
61.838.850;Rx;8;10 27 00 00 00 00 00 37;261
61.839.138;Rx;8;00 03 E7 03 2A 00 C0 0F;417333248x
61.839.425;Rx;8;03 20 00 01 01 00 50 01;417333504x
61.853.286;Rx;8;25 03 1C 00 00 00 00 44;258
61.853.524;Rx;8;FE FF 2C 04 5A 00 00 87;259
61.853.772;Rx;8;B2 20 00 00 00 00 00 D2;260
61.854.020;Rx;8;10 27 00 00 00 00 00 37;261
61.854.308;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
61.854.594;Rx;8;03 20 00 01 01 00 50 01;417333504x
61.871.876;Rx;8;02 00 01 00 51 00 CB 02;785
61.873.320;Rx;8;25 03 1C 00 00 00 00 44;258
61.873.558;Rx;8;FE FF 2C 04 5A 00 00 87;259
61.873.806;Rx;8;B2 20 00 00 00 00 00 D2;260
61.874.054;Rx;8;10 27 00 00 00 00 00 37;261
61.874.343;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
61.874.629;Rx;8;03 20 00 01 01 00 50 01;417333504x
61.881.885;Rx;8;00 00 3C 37 00 00 00 00;274
61.891.898;Rx;8;01 00 00 00 00 00 00 00;275
61.892.882;Rx;8;50 35 15 32 33 00 00 00;791
61.893.365;Rx;8;25 03 1C 00 00 00 00 44;258
61.893.603;Rx;8;FE FF 2C 04 5A 00 00 87;259
61.893.851;Rx;8;B2 20 00 00 00 00 00 D2;260
61.894.099;Rx;8;10 27 00 00 00 00 00 37;261
61.894.387;Rx;8;00 03 E7 03 2A 00 C0 0F;417333248x
61.894.673;Rx;8;03 20 00 01 01 00 50 01;417333504x
61.900.571;Rx;8;00 5A 00 C5 03 00 00 54;545
61.913.426;Rx;8;25 03 1C 00 00 00 00 44;258
61.913.664;Rx;8;FE FF 2C 04 5A 00 00 87;259
61.913.912;Rx;8;B2 20 00 00 00 00 00 D2;260
61.914.160;Rx;8;10 27 00 00 00 00 00 37;261
61.914.448;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
61.914.735;Rx;8;03 20 00 01 01 00 50 01;417333504x
61.931.402;Rx;8;03 03 01 02 00 00 00 00;771
61.931.646;Rx;8;18 04 1C 00 00 17 03 00;770
61.931.890;Rx;8;04 30 34 33 00 00 00 00;772
61.932.798;Rx;8;00 00 C8 00 00 00 07 CF;513
61.933.044;Rx;8;09 01 00 00 00 00 00 0A;514
61.933.279;Rx;8;84 C4 4F F1 43 FC 10 3F;515
61.935.893;Rx;8;25 03 1C 00 00 00 00 44;258
61.936.131;Rx;8;FE FF 2C 04 5A 00 00 87;259
61.936.379;Rx;8;B2 20 00 00 00 00 00 D2;260
61.936.627;Rx;8;10 27 00 00 00 00 00 37;261
61.936.917;Rx;8;00 03 E7 03 28 00 C0 0F;417333248x
61.937.204;Rx;8;03 20 00 01 01 00 50 01;417333504x
61.953.493;Rx;8;25 03 1C 00 00 00 00 44;258
61.953.731;Rx;8;FF FF 2C 04 5A 00 00 88;259
61.953.979;Rx;8;B2 20 00 00 00 00 00 D2;260
61.954.227;Rx;8;10 27 00 00 00 00 00 37;261
61.954.515;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
61.954.801;Rx;8;03 20 00 01 01 00 50 01;417333504x
61.972.871;Rx;8;02 00 01 00 51 00 CB 02;785
61.973.557;Rx;8;25 03 1C 00 00 00 00 44;258
61.973.795;Rx;8;FF FF 2C 04 5A 00 00 88;259
61.974.043;Rx;8;B2 20 00 00 00 00 00 D2;260
61.974.292;Rx;8;10 27 00 00 00 00 00 37;261
61.974.580;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
61.974.866;Rx;8;03 20 00 01 01 00 50 01;417333504x
61.982.904;Rx;8;00 00 3C 37 00 00 00 00;274
61.992.909;Rx;8;01 00 00 00 00 00 00 00;275
61.993.611;Rx;8;25 03 1C 00 00 00 00 44;258
61.993.850;Rx;8;FF FF 2C 04 5A 00 00 88;259
61.994.098;Rx;8;B2 20 00 00 00 00 00 D2;260
61.994.346;Rx;8;10 27 00 00 00 00 00 37;261
61.994.632;Rx;8;00 03 E7 03 28 00 C5 0F;417333248x
61.994.918;Rx;8;03 20 00 01 01 00 50 01;417333504x
62.000.676;Rx;8;00 5A 00 C5 03 00 00 54;545
62.010.284;99 R;1;03 XR 0 E 0 O 0 B 10.23;
62.010.284;sta;rr;or active;
62.010.284;R 0;X;R 0 E 0 O 0 B 0.00%;
62.010.284;sta;rr;or active;
62.013.663;Rx;8;25 03 1C 00 00 00 00 44;258
62.013.901;Rx;8;FF FF 2C 04 5A 00 00 88;259
62.014.149;Rx;8;B2 20 00 00 00 00 00 D2;260
62.014.398;Rx;8;10 27 00 00 00 00 00 37;261
62.014.686;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
62.014.972;Rx;8;03 20 00 01 01 00 50 01;417333504x
62.033.029;Rx;8;22 FF FF FF FF FF FF FF;516
62.033.261;Rx;8;C5 0F 12 AF 0F 05 00 00;517
62.033.503;Rx;8;38 04 37 02 00 00 00 00;518
62.035.875;Rx;8;05 05 03 03 01 00 03 03;789
62.038.570;Rx;8;25 03 1C 00 00 00 00 44;258
62.038.808;Rx;8;FF FF 2C 04 5A 00 00 88;259
62.039.056;Rx;8;B2 20 00 00 00 00 00 D2;260
62.039.304;Rx;8;10 27 00 00 00 00 00 37;261
62.039.592;Rx;8;00 03 E7 03 2A 00 C2 0F;417333248x
62.039.878;Rx;8;03 20 00 01 01 00 50 01;417333504x
62.053.725;Rx;8;25 03 1C 00 00 00 00 44;258
62.053.964;Rx;8;FF FF 2C 04 5A 00 00 88;259
62.054.212;Rx;8;B2 20 00 00 00 00 00 D2;260
62.054.460;Rx;8;10 27 00 00 00 00 00 37;261
62.054.748;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
62.055.034;Rx;8;03 20 00 01 01 00 50 01;417333504x
62.073.787;Rx;8;25 03 1C 00 00 00 00 44;258
62.074.025;Rx;8;FF FF 2C 04 5A 00 00 88;259
62.074.274;Rx;8;B2 20 00 00 00 00 00 D2;260
62.074.522;Rx;8;10 27 00 00 00 00 00 37;261
62.074.760;Rx;8;02 00 00 00 51 00 CB 02;785
62.075.046;Rx;8;00 03 E7 03 28 00 C9 0F;417333248x
62.075.332;Rx;8;03 20 00 01 01 00 50 01;417333504x
62.083.880;Rx;8;00 00 3C 37 00 00 00 00;274
62.091.886;Rx;8;05 00 00 00 00 00 00 00;792
62.093.834;Rx;8;25 03 1C 00 00 00 00 44;258
62.094.072;Rx;8;FF FF 2C 04 5A 00 00 88;259
62.094.320;Rx;8;B2 20 00 00 00 00 00 D2;260
62.094.569;Rx;8;10 27 00 00 00 00 00 37;261
62.094.817;Rx;8;01 00 00 00 00 00 00 00;275
62.095.105;Rx;8;00 03 E7 03 1B 00 C2 0F;417333248x
62.095.391;Rx;8;03 20 00 01 01 00 50 01;417333504x
62.100.549;Rx;8;00 5A 00 C5 03 00 00 54;545
62.113.882;Rx;8;25 03 1C 00 00 00 00 44;258
62.114.120;Rx;8;FF FF 2C 04 5A 00 00 88;259
62.114.368;Rx;8;B2 20 00 00 00 00 00 D2;260
62.114.616;Rx;8;10 27 00 00 00 00 00 37;261
62.114.904;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
62.115.190;Rx;8;03 20 00 01 01 00 50 01;417333504x
62.131.888;Rx;8;03 03 01 02 00 00 00 00;771
62.132.132;Rx;8;18 04 1C 00 00 17 03 00;770
62.132.382;Rx;8;05 00 00 00 00 00 00 00;772
62.133.256;Rx;8;00 00 C8 00 00 00 07 CF;513
62.133.502;Rx;8;09 01 00 00 00 00 00 0A;514
62.133.736;Rx;8;80 B1 8F EC 33 FB C4 3E;515
62.134.394;Rx;8;25 03 1C 00 00 00 00 44;258
62.134.633;Rx;8;FF FF 2C 04 5A 00 00 88;259
62.134.881;Rx;8;B2 20 00 00 00 00 00 D2;260
62.135.129;Rx;8;10 27 00 00 00 00 00 37;261
62.135.415;Rx;8;00 03 E7 03 28 00 C5 0F;417333248x
62.135.701;Rx;8;03 20 00 01 01 00 50 01;417333504x
62.153.964;Rx;8;25 03 1C 00 00 00 00 44;258
62.154.203;Rx;8;FF FF 2C 04 5A 00 00 88;259
62.154.451;Rx;8;B2 20 00 00 00 00 00 D2;260
62.154.699;Rx;8;10 27 00 00 00 00 00 37;261
62.154.987;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
62.155.273;Rx;8;03 20 00 01 01 00 50 01;417333504x
62.174.014;Rx;8;25 03 1C 00 00 00 00 44;258
62.174.253;Rx;8;FF FF 2C 04 5A 00 00 88;259
62.174.501;Rx;8;B2 20 00 00 00 00 00 D2;260
62.174.749;Rx;8;10 27 00 00 00 00 00 37;261
62.174.987;Rx;8;02 00 00 00 51 00 CB 02;785
62.175.275;Rx;8;00 03 E7 03 2A 00 C0 0F;417333248x
62.175.561;Rx;8;03 20 00 01 01 00 50 01;417333504x
62.184.879;Rx;8;00 00 3C 37 00 00 00 00;274
62.194.076;Rx;8;25 03 1C 00 00 00 00 44;258
62.194.314;Rx;8;FF FF 2C 04 5A 00 00 88;259
62.194.562;Rx;8;B2 20 00 00 00 00 00 D2;260
62.194.810;Rx;8;10 27 00 00 00 00 00 37;261
62.195.058;Rx;8;01 00 00 00 00 00 00 00;275
62.195.346;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
62.195.633;Rx;8;03 20 00 01 01 00 50 01;417333504x
62.200.540;Rx;8;00 5A 00 C5 03 00 00 54;545
62.214.127;Rx;8;25 03 1C 00 00 00 00 44;258
62.214.366;Rx;8;FF FF 2C 04 5A 00 00 88;259
62.214.614;Rx;8;B2 20 00 00 00 00 00 D2;260
62.214.862;Rx;8;10 27 00 00 00 00 00 37;261
62.215.150;Rx;8;00 03 E7 03 2A 00 C0 0F;417333248x
62.215.436;Rx;8;03 20 00 01 01 00 50 01;417333504x
62.233.501;Rx;8;E0 38 37 38 38 FF FF FF;516
62.233.734;Rx;8;C5 0F 12 AF 0F 05 00 00;517
62.233.980;Rx;8;38 01 37 02 00 00 00 00;518
62.236.892;Rx;8;05 05 03 03 01 00 03 03;789
62.239.040;Rx;8;25 03 1C 00 00 00 00 44;258
62.239.278;Rx;8;FF FF 2C 04 5A 00 00 88;259
62.239.526;Rx;8;B2 20 00 00 00 00 00 D2;260
62.239.774;Rx;8;10 27 00 00 00 00 00 37;261
62.240.060;Rx;8;00 03 E7 03 28 00 C5 0F;417333248x
62.240.347;Rx;8;03 20 00 01 01 00 50 01;417333504x
62.254.232;Rx;8;25 03 1C 00 00 00 00 44;258
62.254.470;Rx;8;FF FF 2C 04 5A 00 00 88;259
62.254.718;Rx;8;B2 20 00 00 00 00 00 D2;260
62.254.966;Rx;8;10 27 00 00 00 00 00 37;261
62.255.254;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
62.255.540;Rx;8;03 20 00 01 01 00 50 01;417333504x
62.274.280;Rx;8;25 03 1C 00 00 00 00 44;258
62.274.518;Rx;8;FF FF 2C 04 5A 00 00 88;259
62.274.766;Rx;8;B2 20 00 00 00 00 00 D2;260
62.275.014;Rx;8;10 27 00 00 00 00 00 37;261
62.275.302;Rx;8;00 03 E7 03 2A 00 C2 0F;417333248x
62.275.588;Rx;8;03 20 00 01 01 00 50 01;417333504x
62.275.854;Rx;8;02 00 00 00 51 00 CB 02;785
62.285.874;Rx;8;00 00 3C 37 00 00 00 00;274
62.294.329;Rx;8;25 03 1C 00 00 00 00 44;258
62.294.567;Rx;8;FF FF 2C 04 5A 00 00 88;259
62.294.815;Rx;8;B2 20 00 00 00 00 00 D2;260
62.295.063;Rx;8;10 27 00 00 00 00 00 37;261
62.295.351;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
62.295.637;Rx;8;03 20 00 01 01 00 50 01;417333504x
62.295.888;Rx;8;01 00 00 00 00 00 00 00;275
62.307.701;Rx;8;00 5A 00 C5 03 00 00 54;545
62.314.380;Rx;8;25 03 1C 00 00 00 00 44;258
62.314.618;Rx;8;FF FF 2C 04 5A 00 00 88;259
62.314.866;Rx;8;B2 20 00 00 00 00 00 D2;260
62.315.114;Rx;8;10 27 00 00 00 00 00 37;261
62.315.402;Rx;8;00 03 E7 03 2A 00 C2 0F;417333248x
62.315.689;Rx;8;03 20 00 01 01 00 50 01;417333504x
62.330.362;Rx;8;60 00 2C 04 F3 01 2C 04;417333249x
62.331.348;Rx;8;00 33 01 22 08 02 02 00;773
62.331.586;Rx;8;00 33 01 22 08 03 01 01;774
62.331.876;Rx;8;00 00 00 00 00 00 01 00;417333259x
62.332.364;Rx;8;03 03 01 02 00 00 00 00;771
62.332.608;Rx;8;18 04 1C 00 00 17 03 00;770
62.332.842;Rx;8;01 30 33 4E 4D 45 30 38;772
62.333.747;Rx;8;00 00 C8 00 00 00 07 CF;513
62.333.993;Rx;8;09 01 00 00 00 00 00 0A;514
62.334.233;Rx;8;81 AF 8F F0 33 FC 04 3F;515
62.336.159;Rx;8;25 03 1C 00 00 00 00 44;258
62.336.397;Rx;8;FF FF 2C 04 5A 00 00 88;259
62.336.645;Rx;8;B2 20 00 00 00 00 00 D2;260
62.336.894;Rx;8;10 27 00 00 00 00 00 37;261
62.337.180;Rx;8;00 03 E7 03 28 00 CF 0F;417333248x
62.337.466;Rx;8;03 20 00 01 01 00 50 01;417333504x
62.354.447;Rx;8;25 03 1C 00 00 00 00 44;258
62.354.685;Rx;8;FF FF 2C 04 5A 00 00 88;259
62.354.933;Rx;8;B2 20 00 00 00 00 00 D2;260
62.355.181;Rx;8;10 27 00 00 00 00 00 37;261
62.355.472;Rx;8;00 03 E7 03 28 00 C0 0F;417333248x
62.355.758;Rx;8;03 20 00 01 01 00 50 01;417333504x
62.374.513;Rx;8;25 03 1C 00 00 00 00 44;258
62.374.751;Rx;8;FF FF 2C 04 5A 00 00 88;259
62.374.999;Rx;8;B2 20 00 00 00 00 00 D2;260
62.375.248;Rx;8;10 27 00 00 00 00 00 37;261
62.375.536;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
62.375.822;Rx;8;03 20 00 01 01 00 50 01;417333504x
62.376.866;Rx;8;02 00 00 00 51 00 CB 02;785
62.386.871;Rx;8;00 00 3C 37 00 00 00 00;274
62.392.859;Rx;8;50 35 15 32 33 00 00 00;791
62.394.564;Rx;8;25 03 1C 00 00 00 00 44;258
62.394.802;Rx;8;FF FF 2C 04 5A 00 00 88;259
62.395.050;Rx;8;B2 20 00 00 00 00 00 D2;260
62.395.298;Rx;8;10 27 00 00 00 00 00 37;261
62.395.586;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
62.395.872;Rx;8;03 20 00 01 01 00 50 01;417333504x
62.396.878;Rx;8;01 01 00 00 00 00 00 00;275
62.400.510;Rx;8;00 5A 00 C5 03 00 00 54;545
62.414.609;Rx;8;25 03 1C 00 00 00 00 44;258
62.414.847;Rx;8;FF FF 2C 04 5A 00 00 88;259
62.415.096;Rx;8;B2 20 00 00 00 00 00 D2;260
62.415.344;Rx;8;10 27 00 00 00 00 00 37;261
62.415.632;Rx;8;00 03 E7 03 2A 00 C2 0F;417333248x
62.415.918;Rx;8;03 20 00 01 01 00 50 01;417333504x
62.433.971;Rx;8;E1 FF 3A 38 3A 3B 40 FF;516
62.434.203;Rx;8;C5 0F 12 AF 0F 05 00 00;517
62.434.450;Rx;8;38 01 37 02 00 00 00 00;518
62.435.636;Rx;8;25 03 1C 00 00 00 00 44;258
62.435.874;Rx;8;FF FF 2C 04 5A 00 00 88;259
62.436.122;Rx;8;B2 20 00 00 00 00 00 D2;260
62.436.370;Rx;8;10 27 00 00 00 00 00 37;261
62.436.660;Rx;8;00 03 E7 03 28 00 C0 0F;417333248x
62.436.947;Rx;8;03 20 00 01 01 00 50 01;417333504x
62.437.867;Rx;8;05 05 03 03 01 00 03 03;789
62.454.690;Rx;8;25 03 1C 00 00 00 00 44;258
62.454.928;Rx;8;FF FF 2C 04 5A 00 00 88;259
62.455.176;Rx;8;B2 20 00 00 00 00 00 D2;260
62.455.424;Rx;8;10 27 00 00 00 00 00 37;261
62.455.712;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
62.455.998;Rx;8;03 20 00 01 01 00 50 01;417333504x
62.474.750;Rx;8;25 03 1C 00 00 00 00 44;258
62.474.988;Rx;8;FF FF 2C 04 5A 00 00 88;259
62.475.236;Rx;8;B2 20 00 00 00 00 00 D2;260
62.475.484;Rx;8;10 27 00 00 00 00 00 37;261
62.475.772;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
62.476.058;Rx;8;03 20 00 01 01 00 50 01;417333504x
62.477.861;Rx;8;02 00 00 00 51 00 CB 02;785
62.487.886;Rx;8;00 00 3C 37 00 00 00 00;274
62.494.789;Rx;8;25 03 1C 00 00 00 00 44;258
62.495.027;Rx;8;FF FF 2C 04 5A 00 00 88;259
62.495.275;Rx;8;B2 20 00 00 00 00 00 D2;260
62.495.523;Rx;8;10 27 00 00 00 00 00 37;261
62.495.811;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
62.496.097;Rx;8;03 20 00 01 01 00 50 01;417333504x
62.497.898;Rx;8;01 01 00 00 00 00 00 00;275
62.500.751;Rx;8;00 5A 00 C5 03 00 00 54;545
62.514.842;Rx;8;25 03 1C 00 00 00 00 44;258
62.515.081;Rx;8;FF FF 2C 04 5A 00 00 88;259
62.515.329;Rx;8;B2 20 00 00 00 00 00 D2;260
62.515.577;Rx;8;10 27 00 00 00 00 00 37;261
62.515.865;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
62.516.151;Rx;8;03 20 00 01 01 00 50 01;417333504x
62.532.842;Rx;8;03 03 01 02 00 00 00 00;771
62.533.086;Rx;8;18 04 1C 00 00 17 04 00;770
62.533.319;Rx;8;02 54 51 4C 30 30 31 47;772
62.534.237;Rx;8;00 00 C8 00 00 00 07 CF;513
62.534.483;Rx;8;09 01 00 00 00 00 00 0A;514
62.534.723;Rx;8;82 C4 0F F1 F3 FA E0 3E;515
62.539.775;Rx;8;25 03 1C 00 00 00 00 44;258
62.540.014;Rx;8;FF FF 2C 04 5A 00 00 88;259
62.540.262;Rx;8;B2 20 00 00 00 00 00 D2;260
62.540.510;Rx;8;10 27 00 00 00 00 00 37;261
62.540.798;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
62.541.084;Rx;8;03 20 00 01 01 00 50 01;417333504x
62.554.941;Rx;8;25 03 1C 00 00 00 00 44;258
62.555.179;Rx;8;FF FF 2C 04 5A 00 00 88;259
62.555.427;Rx;8;B2 20 00 00 00 00 00 D2;260
62.555.676;Rx;8;10 27 00 00 00 00 00 37;261
62.555.964;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
62.556.250;Rx;8;03 20 00 01 01 00 50 01;417333504x
62.574.987;Rx;8;25 03 1C 00 00 00 00 44;258
62.575.225;Rx;8;FF FF 2C 04 5A 00 00 88;259
62.575.473;Rx;8;B2 20 00 00 00 00 00 D2;260
62.575.722;Rx;8;10 27 00 00 00 00 00 37;261
62.576.010;Rx;8;00 03 E7 03 2A 00 C2 0F;417333248x
62.576.296;Rx;8;03 20 00 01 01 00 50 01;417333504x
62.578.874;Rx;8;02 00 00 00 51 00 CB 02;785
62.588.868;Rx;8;00 00 3C 37 00 00 00 00;274
62.592.888;Rx;8;06 00 00 00 00 00 00 00;792
62.595.020;Rx;8;25 03 1C 00 00 00 00 44;258
62.595.258;Rx;8;FF FF 2C 04 5A 00 00 88;259
62.595.506;Rx;8;B2 20 00 00 00 00 00 D2;260
62.595.754;Rx;8;10 27 00 00 00 00 00 37;261
62.596.043;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
62.596.329;Rx;8;03 20 00 01 01 00 50 01;417333504x
62.598.877;Rx;8;01 01 00 00 00 00 00 00;275
62.600.552;Rx;8;00 5A 00 C5 03 00 00 54;545
62.615.083;Rx;8;25 03 1C 00 00 00 00 44;258
62.615.322;Rx;8;FF FF 2C 04 5A 00 00 88;259
62.615.570;Rx;8;B2 20 00 00 00 00 00 D2;260
62.615.818;Rx;8;10 27 00 00 00 00 00 37;261
62.616.108;Rx;8;00 03 E7 03 28 00 C0 0F;417333248x
62.616.394;Rx;8;03 20 00 01 01 00 50 01;417333504x
62.634.453;Rx;8;22 FF FF FF FF FF FF FF;516
62.634.686;Rx;8;C5 0F 12 AF 0F 05 00 00;517
62.634.928;Rx;8;38 04 37 02 00 00 00 00;518
62.636.176;Rx;8;25 03 1C 00 00 00 00 44;258
62.636.414;Rx;8;FF FF 2C 04 5A 00 00 88;259
62.636.662;Rx;8;B2 20 00 00 00 00 00 D2;260
62.636.910;Rx;8;10 27 00 00 00 00 00 37;261
62.637.198;Rx;8;00 03 E7 03 2A 00 C2 0F;417333248x
62.637.485;Rx;8;03 20 00 01 01 00 50 01;417333504x
62.638.865;Rx;8;05 05 03 03 01 00 03 03;789
62.655.174;Rx;8;25 03 1C 00 00 00 00 44;258
62.655.412;Rx;8;FF FF 2C 04 5A 00 00 88;259
62.655.660;Rx;8;B2 20 00 00 00 00 00 D2;260
62.655.908;Rx;8;10 27 00 00 00 00 00 37;261
62.656.196;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
62.656.482;Rx;8;03 20 00 01 01 00 50 01;417333504x
62.675.226;Rx;8;25 03 1C 00 00 00 00 44;258
62.675.464;Rx;8;FF FF 2C 04 5A 00 00 88;259
62.675.712;Rx;8;B2 20 00 00 00 00 00 D2;260
62.675.960;Rx;8;10 27 00 00 00 00 00 37;261
62.676.248;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
62.676.534;Rx;8;03 20 00 01 01 00 50 01;417333504x
62.679.870;Rx;8;02 00 00 00 51 00 CB 02;785
62.689.864;Rx;8;00 00 3C 37 00 00 00 00;274
62.695.283;Rx;8;25 03 1C 00 00 00 00 44;258
62.695.521;Rx;8;FF FF 2C 04 5A 00 00 88;259
62.695.769;Rx;8;B2 20 00 00 00 00 00 D2;260
62.696.017;Rx;8;10 27 00 00 00 00 00 37;261
62.696.305;Rx;8;00 03 E7 03 20 00 C2 0F;417333248x
62.696.591;Rx;8;03 20 00 01 01 00 50 01;417333504x
62.699.871;Rx;8;01 01 00 00 00 00 00 00;275
62.700.499;Rx;8;00 5A 00 C5 03 00 00 54;545
62.715.306;Rx;8;25 03 1C 00 00 00 00 44;258
62.715.544;Rx;8;FF FF 2C 04 5A 00 00 88;259
